path,extension,size_bytes,line_count,sha256
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/jump-into-loop/mwcc-o4p-out.c,.c,326,17,7e47a1800ccff927df35963dc44876604d02953b4f1921226344e6c325ca4e34
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/jump-into-loop/mwcc-o4p.s,.s,1155,33,22e5a43c746ca92b760919ad2f0d2608e2c1753ca8199c5cc4e80c2a9df64203
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/jump-into-loop/orig.c,.c,181,16,4ae86ba122e0b01aee97f805eaa5f172d1fa601cf80b0eb385ab22d86677213b
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/known_called_function/irix-g-flags.txt,.txt,38,1,c1ca6ead50c72f5b3003517fe591000920c925412c5cfe6d378c597a8b56fb84
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/known_called_function/irix-g-out.c,.c,153,8,71d8f3f55e690d4e442f5afdd180994b5a4bfb5f774af283af5ef6f326331e6b
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/known_called_function/irix-g.s,.s,1501,38,34535e65d4998c6f3cca94e35e350148745b3c63ffc0192095b36b218cdb1f01
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/known_called_function/irix-o2-flags.txt,.txt,17,1,09ce3d41314ad9dc1d385ee8e05bde360ed9d277350612cdd2a0653f8ab05a06
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/known_called_function/irix-o2-out.c,.c,161,8,63d4794d641ed0c46ef46f940c8ffa88fa14efdfe2cc2482fe5add83a2c3c3de
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/known_called_function/irix-o2.s,.s,1663,41,ed2aadadda3adccb60ed70a413025481cb46b0c0505c4189fe41589884ad27a0
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/known_called_function/mwcc-o4p-flags.txt,.txt,37,1,caf8e4d247780ddd9baf36649927ba5f50891892b75dffccaff0902c86115d14
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/known_called_function/mwcc-o4p-out.c,.c,161,8,f5230d5bf3e2943e01a0f9ef4e45fea6c765f4cac70c2bd8067e8abcfaed93bb
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/known_called_function/mwcc-o4p.s,.s,759,24,6ac2ed58b92a5f3b94683a37047c7018f9088d58bb0cdf79bdc6012c477bc7c5
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/known_called_function/orig.c,.c,201,8,b346042f6c01860b0079058e4b3cc6555e9fdb2607ddc54f350767668623f545
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/large-struct-member-address/context.c,.c,62,5,1a2296062546c1d712414ca11a4a16b1edd2638ca4b6babd2780d97ff1fbf75f
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/large-struct-member-address/manual-flags.txt,.txt,20,1,de379543c29c75e90229c2e00bc1190c88a13136ac391b77958931f1fbedd905
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/large-struct-member-address/manual-out.c,.c,109,5,18af611bafddf1ec0cdc6989a1fffe74c59cf1ee75547eccb61dbe99fe273bc1
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/large-struct-member-address/manual.s,.s,85,7,a54d31990799a86a35270997273b1d49d515d5d50ed42be48b37cfd0c8f06f9d
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/large-struct-offset/irix-g-out.c,.c,107,6,39199074979ba63c6cd986ed2789148a51432c1ba2b4383b00148984458a7dbb
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/large-struct-offset/irix-g.s,.s,840,24,4e76c0b2214657bbda86fbb34b1376f771b63218c79e55835c391030f82a0ef0
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/large-struct-offset/irix-o2-out.c,.c,107,6,b73aa2db2e76c6c432d2629d2a18750278d3df73402bfc4e18f5440a4b4b241f
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/large-struct-offset/irix-o2.s,.s,680,18,03aab8cc7566030fdc97bce0f7213b9be674cc5e4ddb6022a2d56eec225cd6ba
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/large-struct-offset/mwcc-o4p-flags.txt,.txt,20,1,2bf07e69816a4bcbb348d7cab0d9502c232044c96b4eef87adddfef432d950e8
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/large-struct-offset/mwcc-o4p-out.c,.c,106,6,bb5870c7a6af1686baa98dbf745a854f56e4a1151a97fdcbc88367298383770e
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/large-struct-offset/mwcc-o4p.s,.s,352,17,736e61531557f0dff8ad421dcf798b9f1660a6201d7d9ae740b202424c76cecb
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/large-struct-offset/orig.c,.c,120,11,217436d04875892e8e8668ebf0f31cb18300ece86e991c84c8d96c97720d011c
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/load-types/irix-g-out.c,.c,382,16,c010ca6b1ec3ed66ffc38f885b5ebaab885ef31e46db1aedbced6174c46b0584
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/load-types/irix-g.s,.s,2072,43,c73beda5143af5d988e68ce2afe1e376542ec25923a3ac6eb86ca2eb8dab1644
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/load-types/irix-o2-out.c,.c,382,16,bcbc18fef71b5b041a4dd6faddbc9f701d4752f0fef42da17acd4be0611db02b
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/load-types/irix-o2.s,.s,1397,30,c9924269f9009beddecd2b5d66c87464dc708994f9dfa1a8e16251d6c35b86d9
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/load-types/mwcc-o4p-flags.txt,.txt,20,1,2bf07e69816a4bcbb348d7cab0d9502c232044c96b4eef87adddfef432d950e8
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/load-types/mwcc-o4p-out.c,.c,281,17,5812e1cad2eb99460118f06fa77da5ba5d93134d97114c59b26f24743c383dd1
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/load-types/mwcc-o4p.s,.s,1236,59,086fd29403667b81d3ed0d729d494d6cf7e9f740656fbd38197f136e3295748d
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/load-types/orig.c,.c,219,17,6f2fcfff1ed15cf84c32e784e2fb3ae56942c165efb740a3819700703df1fb57
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop/irix-g-out.c,.c,240,13,bcfab76fa0233bbaf7102fa3265a282215afa98ec18faa22dc1569d33bf6b615
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop/irix-g.s,.s,925,25,089b07d2ff51a423452b823d3b660c08e5ef702417c45509840b1ed5cc4ed90e
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop/irix-o2-out.c,.c,1109,44,2e4057fbea94310a56179e0e13657061535df28e8673ba76201ca0a6e021fa87
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop/irix-o2.s,.s,1336,34,8c289c02128cd38e24c06291ad0a3be9159a1c1abfe67f754573d84072aeadcf
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop/mwcc-o4p-flags.txt,.txt,20,1,2bf07e69816a4bcbb348d7cab0d9502c232044c96b4eef87adddfef432d950e8
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop/mwcc-o4p-out.c,.c,1397,49,40bb9301f5f3fa716cbe16ffb1b63498a350c7d8d72f01965dfc97930efee449
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop/mwcc-o4p.s,.s,1752,43,1fc893122b9225f26d69dcb8a31ca171a7d70c859691ce2dbe4dcb3e3909bcbb
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop/orig.c,.c,101,6,c7922f97ee98a7471a9b775409ed15369addcfbb36eed3f484dba6881c56c653
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop-selfassign-phi/irix-g-out.c,.c,178,9,b28d59d9e082291216e0d312baeef15988f2c89afee4f3a7d4ba6bf2a2cd7e6b
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop-selfassign-phi/irix-g.s,.s,1283,36,093c710f906842e928ede65d1067ede8b830d805bc8ff38cedfe159345faf3cf
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop-selfassign-phi/irix-o2-out.c,.c,236,13,c1acaa6283397e707214868f938926a6921b9102e19cbafe743b63b46aa0ed69
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop-selfassign-phi/irix-o2.s,.s,1255,34,c5a34b9f90026e4492306cf699069df55d4c17379bacf33d7e99b15cabcc5d0c
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop-selfassign-phi/mwcc-o4p-flags.txt,.txt,20,1,2bf07e69816a4bcbb348d7cab0d9502c232044c96b4eef87adddfef432d950e8
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop-selfassign-phi/mwcc-o4p-out.c,.c,221,13,f0ed3fa3649357fbeda4f157dedb71a540286e90470373505f5ae4d1984d44d2
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop-selfassign-phi/mwcc-o4p.s,.s,489,19,745875583aa22b5ed780bd4bf7ddd5cd602f2d494b137f62af0c41fd03f23226
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop-selfassign-phi/orig.c,.c,145,12,d795c08271e362356d7a0bd8b695782a175bb1f823868beefb568d465b769fa7
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop_nested/irix-g-out.c,.c,390,21,55d716e69a30f19f956379e475cf0074b14a50c6c93e9ddf206351f7ab0f063d
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop_nested/irix-g.s,.s,2119,51,bf43f5454211c3b32d633a7fddce03d06b813e3a3d4a58450036ba0f7391a597
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop_nested/irix-o2-out.c,.c,2246,75,9c9dc4a2b3eaaa94ed787cc45cb1e378c4ae58d4b58187dad454d98eeaec5c1c
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop_nested/irix-o2.s,.s,3013,73,dbe18df4992df1faec7c4655f8c3499b1ce3c616463a2c58a4d2983ac38b13f8
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop_nested/mwcc-o4p-flags.txt,.txt,20,1,2bf07e69816a4bcbb348d7cab0d9502c232044c96b4eef87adddfef432d950e8
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop_nested/mwcc-o4p-out.c,.c,1941,65,e08b501e28ec54bf905fc7c096800525193478503fe517f5e15b603214a478d9
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop_nested/mwcc-o4p.s,.s,3624,81,02b4187c54e61a4415f95950d6836bd1be413535880e6b519e63d64e791affa4
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop_nested/orig.c,.c,216,15,41c4dbf57c9b34c905fcf908bcf0474676b72868ac0cf939b20e579c740dc9ad
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop_with_if/irix-g-out.c,.c,252,15,66248e1c98efcac2b09c8f01d9ff20eed9d6720ae02fed7df6b0048b488b95a7
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop_with_if/irix-g.s,.s,1518,39,a0871ebbe3b0f76b35a673fcf7f9722ccfb690b8ce719e87f7e16884bf5fd14f
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop_with_if/irix-o2-allman-flags.txt,.txt,8,1,ad699cf311c310a1554eceae55024a77005a3b02291fce5e169a693899262a00
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop_with_if/irix-o2-allman-out.c,.c,461,26,610460f9ca6a044b17a02d72e9bd52ce7e994df3e34119168cf0a9e3edd659ba
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop_with_if/irix-o2-allman.s,.s,908,26,bcb328359d3d850cdc4d630f8b447c69a5dba926b9b7e59be8bf124d3578ad09
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop_with_if/irix-o2-out.c,.c,413,20,a7845c81db9f484caa06c33de7125fa656413b2169496a2ff2f817d111f94450
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop_with_if/irix-o2.s,.s,908,26,bcb328359d3d850cdc4d630f8b447c69a5dba926b9b7e59be8bf124d3578ad09
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop_with_if/mwcc-o4p-flags.txt,.txt,20,1,2bf07e69816a4bcbb348d7cab0d9502c232044c96b4eef87adddfef432d950e8
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop_with_if/mwcc-o4p-out.c,.c,239,15,6ebfb641e95c0bf0bebc631aaf5852a8bfcd83659fa5eaee71f62f39a293cac5
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop_with_if/mwcc-o4p.s,.s,650,21,102267a3f513d7ae35d41966207d3f0b4fc1ed500b104fc36ec8c93dc2acad11
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/loop_with_if/orig.c,.c,176,13,aa61dc0d72ce328fea6c31726909eb1cae16f85fc9c8bf02d2770e6b03126958
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/lwl/irix-g-out.c,.c,517,20,333b702889bff7ac6660a443adba9a29cd5a1d94329a94e616d9d37335cb7c5b
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/lwl/irix-g.s,.s,2587,58,02cd4b698627c951d36348593193b14613d1d20bf5ae27cd689a262ad652331a
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/lwl/irix-o2-out.c,.c,517,20,d772825cf00eb3e577f0a50a8d4c7981deb1ab9ddce5e36b09773e73afd24789
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/lwl/irix-o2.s,.s,2230,48,6f58b91b672ce2e400eccdb7c16013d96d91a6ec60e272ae999f90624122c832
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/lwl/mwcc-o4p-flags.txt,.txt,20,1,2bf07e69816a4bcbb348d7cab0d9502c232044c96b4eef87adddfef432d950e8
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/lwl/mwcc-o4p-out.c,.c,632,29,950b9f76174313439aace29afdf6fc111ac8a7f5130b74d28cc553f72773ad86
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/lwl/mwcc-o4p.s,.s,2417,98,1b733f37c7476bb221326e4d5fd2194377dcace2cf30cbb490e7048298c5baaa
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/lwl/orig.c,.c,594,26,ed97ba8d7b0deb38650e6e03e67c4086b65cd69dd528816a3ed5647242ba0530
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/misc1/irix-g-out.c,.c,513,20,01382b29f89ae0bda7087ca5892c8f7a64c0792c52f7fbf14e80fc4af174155a
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/misc1/irix-g.s,.s,3625,81,ada83e25985ad4351feb93848da8ee5a06f95c41e438cf1ff52e4ed65b077e82
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/misc1/irix-o2-out.c,.c,637,26,ff4a0e36bb85d64253715a1116869f7e4422ee1f9f567dbca805e8f4268152e8
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/misc1/irix-o2-stacklow-flags.txt,.txt,15,1,4b0e5a422662af393d1ad4a6494ba570799763e48f40c430b3912c13c51840e9
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/misc1/irix-o2-stacklow-out.c,.c,637,26,84568be42c3ec67e3cf4e3d295707c5c84025d555a5883d7c0a79e1d6e903de7
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/misc1/irix-o2-stacklow.s,.s,2618,60,6624e52ec20942ede4fbe80748027fa01d05e20e856d5115b14a762d86d78a3c
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/misc1/irix-o2-validsyntax-flags.txt,.txt,36,1,f1da039c04fe55ee0a8bad2d063c191fc0e1354b8634cf0871d0dbd19e581dfa
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/misc1/irix-o2-validsyntax-out.c,.c,667,26,f509c52c57f935090a6598a24bb20591241ca3dcc9d2343c1e93c8ae6ffd0764
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/misc1/irix-o2-validsyntax.s,.s,2618,60,6624e52ec20942ede4fbe80748027fa01d05e20e856d5115b14a762d86d78a3c
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/misc1/irix-o2.s,.s,2618,60,6624e52ec20942ede4fbe80748027fa01d05e20e856d5115b14a762d86d78a3c
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/misc1/mwcc-o4p-flags.txt,.txt,20,1,2bf07e69816a4bcbb348d7cab0d9502c232044c96b4eef87adddfef432d950e8
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/misc1/mwcc-o4p-out.c,.c,609,24,7fd807659e000dfbeb4708ef4446ea8b8708b2aa0465623ce0df0b03131cf8d7
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/misc1/mwcc-o4p.s,.s,3056,97,7f03a6ddcd7d19068b17aeb0ac567244bd665e2e060eaa134678402922a48fd6
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/misc1/orig.c,.c,546,32,2961578941d34fad6884fb968bbc94c2ade2c7c92e5637237270f1663e2430ab
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/modulo-by-power-of-two/ido53-o2-out.c,.c,54,3,8b06168baa1ae83dc6a9b1ae45e8ebd0ee59f13c8bdf1d5957d3394e6d822a1e
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/modulo-by-power-of-two/ido53-o2.s,.s,505,14,e03fb7089e9644bf555deaa9297a88a4752478e6ce8ea50c3092b7218716c4f3
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/modulo-by-power-of-two/ido71-o2-out.c,.c,54,3,8b06168baa1ae83dc6a9b1ae45e8ebd0ee59f13c8bdf1d5957d3394e6d822a1e
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/modulo-by-power-of-two/ido71-o2.s,.s,505,14,8089be373c26e2d709fa87b157ab9bcb19b1adad16b3610c820505e6ea8057d1
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/modulo-by-power-of-two/mwcc-o4p-flags.txt,.txt,20,1,2bf07e69816a4bcbb348d7cab0d9502c232044c96b4eef87adddfef432d950e8
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/modulo-by-power-of-two/mwcc-o4p-out.c,.c,174,5,dfeaf5516bdaa00bb9cff09760377c79e1e389bd72e2b88b6658fb3e4c9ab627
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/modulo-by-power-of-two/mwcc-o4p.s,.s,426,14,e7a7a9cc523c24b855e6da5c2fe9d3bf53b0294cc20a410e34e24e1079228972
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/modulo-by-power-of-two/orig.c,.c,64,4,6a63856fdb74f1dce2fa430aed638bd216ac287c4226b62cfaa14cd243eee53f
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/mult-by-constant/irix-g-out.c,.c,625,26,8e666648b2ace1690deed35bb24a9c1cea9927ecd71bec4962a193b1964f5b7a
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/mult-by-constant/irix-g.s,.s,5713,111,69d820266972cd4784936068571c611481f7ccf9df769f4e29b4b9663b297afc
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/mult-by-constant/irix-o2-out.c,.c,625,26,5aa4dce9b66878c624723674671eb57ef0e2d4fa0648c6197e4b646f244137e2
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/mult-by-constant/irix-o2.s,.s,4126,86,5fef5cd052cbc42a6735ab44f7e6fbc9f4b312a741d0a38b69d0ef2f90247d07
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/mult-by-constant/mwcc-o4p-flags.txt,.txt,20,1,2bf07e69816a4bcbb348d7cab0d9502c232044c96b4eef87adddfef432d950e8
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/mult-by-constant/mwcc-o4p-out.c,.c,490,27,9e5d012026e3a7d23486a3e9eb8609c5a85613dd75c52f233f488ac449cf0c6c
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/ppc2cpp/mips_to_c_ppc2cpp_branch/tests/end_to_end/mult-by-constant/mwcc-o4p.s,.s,2569,57,9db13c366c44c9c750d6f06b0ca4ae6b1dc16a3227bedd0aabf0f7af56654a94
