source_file,line,section,address,size,virtual_address,flags,name,is_placeholder
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16543,.text,0x802d02bc,0x000000d4,0x802d02bc,0,zz_02d02bc_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16544,.text,0x802d0390,0x00000068,0x802d0390,0,zz_02d0390_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16545,.text,0x802d03f8,0x0000005c,0x802d03f8,0,zz_02d03f8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16546,.text,0x802d0454,0x000000a4,0x802d0454,0,zz_02d0454_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16547,.text,0x802d04f8,0x000000b4,0x802d04f8,0,zz_02d04f8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16548,.text,0x802d05ac,0x0000002c,0x802d05ac,0,zz_02d05ac_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16549,.text,0x802d05d8,0x00000054,0x802d05d8,0,zz_02d05d8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16550,.text,0x802d05fc,0x00000030,0x802d05fc,0,zz_02d05fc_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16551,.text,0x802d062c,0x00000064,0x802d062c,0,zz_02d062c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16552,.text,0x802d0690,0x0000005c,0x802d0690,0,zz_02d0690_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16553,.text,0x802d06ec,0x00000020,0x802d06ec,0,zz_02d06ec_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16554,.text,0x802d06f4,0x00000018,0x802d06f4,0,zz_02d06f4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16555,.text,0x802d070c,0x00000068,0x802d070c,0,zz_02d070c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16556,.text,0x802d0774,0x0000004c,0x802d0774,0,zz_02d0774_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16557,.text,0x802d07c0,0x0000004c,0x802d07c0,0,zz_02d07c0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16558,.text,0x802d07d0,0x0000003c,0x802d07d0,0,zz_02d07d0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16559,.text,0x802d080c,0x00000054,0x802d080c,0,zz_02d080c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16560,.text,0x802d0860,0x00000064,0x802d0860,0,zz_02d0860_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16561,.text,0x802d08a8,0x0000001c,0x802d08a8,0,zz_02d08a8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16562,.text,0x802d08c4,0x0000002c,0x802d08c4,0,zz_02d08c4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16563,.text,0x802d08e0,0x00000010,0x802d08e0,0,zz_02d08e0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16564,.text,0x802d08e8,0x00000008,0x802d08e8,0,zz_02d08e8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16565,.text,0x802d08f0,0x00000074,0x802d08f0,0,zz_02d08f0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16566,.text,0x802d0964,0x00000024,0x802d0964,0,zz_02d0964_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16567,.text,0x802d0988,0x00000020,0x802d0988,0,zz_02d0988_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16568,.text,0x802d09a8,0x00000028,0x802d09a8,0,zz_02d09a8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16569,.text,0x802d09d0,0x0000003c,0x802d09d0,0,zz_02d09d0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16570,.text,0x802d0a0c,0x000000a0,0x802d0a0c,0,zz_02d0a0c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16571,.text,0x802d0aac,0x00000004,0x802d0aac,0,zz_02d0aac_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16572,.text,0x802d0ab0,0x00000020,0x802d0ab0,0,zz_02d0ab0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16573,.text,0x802d0ad0,0x00000034,0x802d0ad0,0,zz_02d0ad0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16574,.text,0x802d0b04,0x00000070,0x802d0b04,0,zz_02d0b04_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16575,.text,0x802d0b74,0x00000040,0x802d0b74,0,zz_02d0b74_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16576,.text,0x802d0bb4,0x00000004,0x802d0bb4,0,zz_02d0bb4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16577,.text,0x802d0bb8,0x0000008c,0x802d0bb8,0,zz_02d0bb8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16578,.text,0x802d0c44,0x00000070,0x802d0c44,0,zz_02d0c44_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16579,.text,0x802d0cb4,0x00000008,0x802d0cb4,0,zz_02d0cb4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16580,.text,0x802d0cbc,0x00000030,0x802d0cbc,0,zz_02d0cbc_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16581,.text,0x802d0cec,0x0000002c,0x802d0cec,0,zz_02d0cec_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16582,.text,0x802d0d18,0x00000058,0x802d0d18,0,zz_02d0d18_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16583,.text,0x802d0d70,0x00000040,0x802d0d70,0,zz_02d0d70_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16584,.text,0x802d0db0,0x00000004,0x802d0db0,0,zz_02d0db0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16585,.text,0x802d0db4,0x00000008,0x802d0db4,0,zz_02d0db4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16586,.text,0x802d0dbc,0x00000074,0x802d0dbc,0,zz_02d0dbc_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16587,.text,0x802d0e30,0x00000060,0x802d0e30,0,zz_02d0e30_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16588,.text,0x802d0e90,0x0000006c,0x802d0e90,0,zz_02d0e90_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16589,.text,0x802d0efc,0x00000040,0x802d0efc,0,zz_02d0efc_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16590,.text,0x802d0f3c,0x00000030,0x802d0f3c,0,zz_02d0f3c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16591,.text,0x802d0f6c,0x0000002c,0x802d0f6c,0,zz_02d0f6c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16592,.text,0x802d0f98,0x00000074,0x802d0f98,0,zz_02d0f98_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16593,.text,0x802d100c,0x0000006c,0x802d100c,0,zz_02d100c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16594,.text,0x802d1078,0x00000040,0x802d1078,0,zz_02d1078_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16595,.text,0x802d10b8,0x0000003c,0x802d10b8,0,zz_02d10b8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16596,.text,0x802d10bc,0x00000038,0x802d10bc,0,zz_02d10bc_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16597,.text,0x802d10f4,0x0000004c,0x802d10f4,0,zz_02d10f4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16598,.text,0x802d1140,0x000000c4,0x802d1140,0,zz_02d1140_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16599,.text,0x802d1144,0x000000c0,0x802d1144,0,zz_02d1144_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16600,.text,0x802d114c,0x000000b8,0x802d114c,0,zz_02d114c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16601,.text,0x802d1204,0x000000f0,0x802d1204,0,zz_02d1204_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16602,.text,0x802d12ac,0x00000048,0x802d12ac,0,zz_02d12ac_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16603,.text,0x802d12d0,0x00000024,0x802d12d0,0,zz_02d12d0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16604,.text,0x802d12d8,0x0000001c,0x802d12d8,0,zz_02d12d8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16605,.text,0x802d12f4,0x00000020,0x802d12f4,0,zz_02d12f4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16606,.text,0x802d1314,0x00000004,0x802d1314,0,zz_02d1314_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16607,.text,0x802d1318,0x00000008,0x802d1318,0,zz_02d1318_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16608,.text,0x802d1320,0x00000064,0x802d1320,0,zz_02d1320_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16609,.text,0x802d1384,0x00000024,0x802d1384,0,zz_02d1384_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16610,.text,0x802d13a8,0x00000068,0x802d13a8,0,zz_02d13a8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16611,.text,0x802d1410,0x00000028,0x802d1410,0,zz_02d1410_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16612,.text,0x802d1438,0x00000098,0x802d1438,0,zz_02d1438_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16613,.text,0x802d14d0,0x00000004,0x802d14d0,0,zz_02d14d0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16614,.text,0x802d14d4,0x00000020,0x802d14d4,0,zz_02d14d4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16615,.text,0x802d14f4,0x00000064,0x802d14f4,0,zz_02d14f4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16616,.text,0x802d1558,0x00000020,0x802d1558,0,zz_02d1558_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16617,.text,0x802d1578,0x00000008,0x802d1578,0,zz_02d1578_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16618,.text,0x802d1580,0x00000060,0x802d1580,0,zz_02d1580_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16619,.text,0x802d15e0,0x00000040,0x802d15e0,0,zz_02d15e0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16620,.text,0x802d1620,0x000000ac,0x802d1620,0,zz_02d1620_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16621,.text,0x802d1638,0x00000094,0x802d1638,0,zz_02d1638_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16622,.text,0x802d1640,0x0000008c,0x802d1640,0,zz_02d1640_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16623,.text,0x802d16cc,0x00000008,0x802d16cc,0,zz_02d16cc_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16624,.text,0x802d16d4,0x0000004c,0x802d16d4,0,zz_02d16d4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16625,.text,0x802d1720,0x00000090,0x802d1720,0,zz_02d1720_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16626,.text,0x802d17b0,0x00000078,0x802d17b0,0,zz_02d17b0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16627,.text,0x802d1828,0x00000008,0x802d1828,0,zz_02d1828_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16628,.text,0x802d1830,0x00000100,0x802d1830,0,zz_02d1830_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16629,.text,0x802d1930,0x00000090,0x802d1930,0,zz_02d1930_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16630,.text,0x802d19c0,0x0000007c,0x802d19c0,0,zz_02d19c0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16631,.text,0x802d1a3c,0x00000008,0x802d1a3c,0,zz_02d1a3c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16632,.text,0x802d1a44,0x000000ec,0x802d1a44,0,zz_02d1a44_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16633,.text,0x802d1b30,0x00000064,0x802d1b30,0,zz_02d1b30_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16634,.text,0x802d1b40,0x00000054,0x802d1b40,0,zz_02d1b40_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16635,.text,0x802d1b94,0x00000020,0x802d1b94,0,zz_02d1b94_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16636,.text,0x802d1bb4,0x00000008,0x802d1bb4,0,zz_02d1bb4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16637,.text,0x802d1bbc,0x00000184,0x802d1bbc,0,zz_02d1bbc_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16638,.text,0x802d1d40,0x00000074,0x802d1d40,0,zz_02d1d40_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16639,.text,0x802d1db4,0x00000024,0x802d1db4,0,zz_02d1db4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16640,.text,0x802d1dd8,0x0000008c,0x802d1dd8,0,zz_02d1dd8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16641,.text,0x802d1e64,0x00000028,0x802d1e64,0,zz_02d1e64_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16642,.text,0x802d1e8c,0x000000d8,0x802d1e8c,0,zz_02d1e8c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16643,.text,0x802d1f64,0x00000128,0x802d1f64,0,zz_02d1f64_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16644,.text,0x802d208c,0x0000027c,0x802d208c,0,zz_02d208c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16645,.text,0x802d22f8,0x00000010,0x802d22f8,0,zz_02d22f8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16646,.text,0x802d2308,0x00000044,0x802d2308,0,zz_02d2308_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16647,.text,0x802d234c,0x00000044,0x802d234c,0,zz_02d234c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16648,.text,0x802d2390,0x00000044,0x802d2390,0,zz_02d2390_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16649,.text,0x802d23d4,0x00000020,0x802d23d4,0,zz_02d23d4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16650,.text,0x802d23f4,0x00000078,0x802d23f4,0,zz_02d23f4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16651,.text,0x802d246c,0x00000034,0x802d246c,0,zz_02d246c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16652,.text,0x802d24a0,0x0000005c,0x802d24a0,0,zz_02d24a0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16653,.text,0x802d24fc,0x00000020,0x802d24fc,0,zz_02d24fc_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16654,.text,0x802d251c,0x0000009c,0x802d251c,0,zz_02d251c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16655,.text,0x802d25b8,0x00000004,0x802d25b8,0,zz_02d25b8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16656,.text,0x802d25bc,0x00000020,0x802d25bc,0,zz_02d25bc_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16657,.text,0x802d25dc,0x00000064,0x802d25dc,0,zz_02d25dc_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16658,.text,0x802d2640,0x00000020,0x802d2640,0,zz_02d2640_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16659,.text,0x802d2660,0x00000008,0x802d2660,0,zz_02d2660_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16660,.text,0x802d2668,0x00000054,0x802d2668,0,zz_02d2668_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16661,.text,0x802d26bc,0x00000040,0x802d26bc,0,zz_02d26bc_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16662,.text,0x802d26fc,0x000000ac,0x802d26fc,0,zz_02d26fc_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16663,.text,0x802d27a8,0x00000008,0x802d27a8,0,zz_02d27a8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16664,.text,0x802d27b0,0x0000004c,0x802d27b0,0,zz_02d27b0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16665,.text,0x802d27fc,0x00000090,0x802d27fc,0,zz_02d27fc_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16666,.text,0x802d288c,0x00000078,0x802d288c,0,zz_02d288c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16667,.text,0x802d2904,0x00000008,0x802d2904,0,zz_02d2904_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16668,.text,0x802d290c,0x00000064,0x802d290c,0,zz_02d290c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16669,.text,0x802d2970,0x00000064,0x802d2970,0,zz_02d2970_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16670,.text,0x802d29d4,0x0000007c,0x802d29d4,0,zz_02d29d4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16671,.text,0x802d2a50,0x00000008,0x802d2a50,0,zz_02d2a50_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16672,.text,0x802d2a58,0x00000068,0x802d2a58,0,zz_02d2a58_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16673,.text,0x802d2ac0,0x00000064,0x802d2ac0,0,zz_02d2ac0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16674,.text,0x802d2b24,0x00000020,0x802d2b24,0,zz_02d2b24_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16675,.text,0x802d2b44,0x00000008,0x802d2b44,0,zz_02d2b44_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16676,.text,0x802d2b4c,0x00000094,0x802d2b4c,0,zz_02d2b4c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16677,.text,0x802d2be0,0x00000074,0x802d2be0,0,zz_02d2be0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16678,.text,0x802d2be8,0x0000006c,0x802d2be8,0,zz_02d2be8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16679,.text,0x802d2bfc,0x00000058,0x802d2bfc,0,zz_02d2bfc_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16680,.text,0x802d2c54,0x00000024,0x802d2c54,0,zz_02d2c54_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16681,.text,0x802d2c78,0x0000008c,0x802d2c78,0,zz_02d2c78_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16682,.text,0x802d2d04,0x00000028,0x802d2d04,0,zz_02d2d04_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16683,.text,0x802d2d2c,0x00000154,0x802d2d2c,0,zz_02d2d2c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16684,.text,0x802d2e80,0x00000050,0x802d2e80,0,zz_02d2e80_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16685,.text,0x802d2ed0,0x00000020,0x802d2ed0,0,zz_02d2ed0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16686,.text,0x802d2ef0,0x0000004c,0x802d2ef0,0,zz_02d2ef0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16687,.text,0x802d2f3c,0x00000034,0x802d2f3c,0,zz_02d2f3c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16688,.text,0x802d2f70,0x00000078,0x802d2f70,0,zz_02d2f70_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16689,.text,0x802d2fe8,0x00000020,0x802d2fe8,0,zz_02d2fe8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16690,.text,0x802d3008,0x00000064,0x802d3008,0,SpawnPokemon_Ditto,false
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16691,.text,0x802d306c,0x00000004,0x802d306c,0,zz_02d306c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16692,.text,0x802d3070,0x00000020,0x802d3070,0,zz_02d3070_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16693,.text,0x802d3090,0x00000034,0x802d3090,0,zz_02d3090_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16694,.text,0x802d30c4,0x00000028,0x802d30c4,0,IS_DittoLand,false
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16695,.text,0x802d30ec,0x00000034,0x802d30ec,0,ItemAnimation_DittoLand,false
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16696,.text,0x802d3120,0x00000004,0x802d3120,0,zz_02d3120_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16697,.text,0x802d3124,0x0000002c,0x802d3124,0,zz_02d3124_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16698,.text,0x802d3150,0x00000034,0x802d3150,0,zz_02d3150_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16699,.text,0x802d3184,0x00000004,0x802d3184,0,zz_02d3184_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16700,.text,0x802d3188,0x0000002c,0x802d3188,0,zz_02d3188_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16701,.text,0x802d31b4,0x00000040,0x802d31b4,0,IS_DittoSpawn,false
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16702,.text,0x802d31f4,0x00000024,0x802d31f4,0,ItemAnimation_DittoSpawn_Prefunction,false
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16703,.text,0x802d3218,0x00000020,0x802d3218,0,zz_02d3218_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16704,.text,0x802d3238,0x00000028,0x802d3238,0,ProjectileThink_EnvironmentCollision_Ditto_Prefunction,false
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16705,.text,0x802d3260,0x00000078,0x802d3260,0,zz_02d3260_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,16706,.text,0x802d32d8,0x00000004,0x802d32d8,0,zz_02d32d8_,true
