header_path,line,kind,name,context
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/structs.h,325,struct,MexCpuData,typedef struct MexCpuData MexCpuData;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/structs.h,328,typedef,Stc_icns,typedef struct Stc_icns Stc_icns;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/structs.h,328,struct,Stc_icns,typedef struct Stc_icns Stc_icns;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/structs.h,329,typedef,MEXPlaylist,typedef struct MEXPlaylist MEXPlaylist;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/structs.h,329,struct,MEXPlaylist,typedef struct MEXPlaylist MEXPlaylist;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/structs.h,330,typedef,MEXPlaylistEntry,typedef struct MEXPlaylistEntry MEXPlaylistEntry;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/structs.h,330,struct,MEXPlaylistEntry,typedef struct MEXPlaylistEntry MEXPlaylistEntry;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/structs.h,331,typedef,MexCostumeDesc,typedef struct MexCostumeDesc MexCostumeDesc;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/structs.h,331,struct,MexCostumeDesc,typedef struct MexCostumeDesc MexCostumeDesc;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/structs.h,332,typedef,MexCostumeDescAccessory,typedef struct MexCostumeDescAccessory MexCostumeDescAccessory;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/structs.h,332,struct,MexCostumeDescAccessory,typedef struct MexCostumeDescAccessory MexCostumeDescAccessory;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,2,define,MEX_H_TEXT,#define MEX_H_TEXT
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,4,include,structs.h,"#include ""structs.h"""
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,5,include,datatypes.h,"#include ""datatypes.h"""
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,6,include,obj.h,"#include ""obj.h"""
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,7,include,gx.h,"#include ""gx.h"""
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,11,struct,SISData,struct SISData
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,17,struct,TextCanvas,struct TextCanvas
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,30,struct,Text,struct Text
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,84,function,Text_CreateCanvas,"int Text_CreateCanvas(int sis_id, int no_create_cam_gobj, int gobj_entityclass, int gobj_plink, int gobj_ppriority, int gxlink, int gxpri, int cobj_gxpri); // the optional gobj and cobj_gxlink are used to create a cobj as well. set gobj"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,87,function,Text_Destroy,void Text_Destroy(Text *text);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,88,function,Text_AddSubtext,"int Text_AddSubtext(Text *text, float xPos, float yPos, char *string, ...);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,89,function,Text_SetScale,"void Text_SetScale(Text *text, int subtext, float x, float y);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,90,function,Text_SetColor,"void Text_SetColor(Text *text, int subtext, GXColor *color);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,91,function,Text_SetPosition,"void Text_SetPosition(Text *text, int subtext, float x, float y);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,92,function,Text_SetText,"void Text_SetText(Text *text, int subtext, char *string, ...);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,94,function,Text_DestroyAlloc,void Text_DestroyAlloc(u8 *alloc);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,95,function,Text_DestroyAllAlloc,void Text_DestroyAllAlloc(Text *text);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,96,function,Text_ConvertToMenuText,"int Text_ConvertToMenuText(char *out, char *in);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,97,function,Text_GX,"void Text_GX(GOBJ *gobj, int pass);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,98,function,Text_LoadSdFile,"void Text_LoadSdFile(int index, char *filename, char *symbol);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,99,function,Text_SetSisText,"void Text_SetSisText(Text *text, int text_index);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,100,function,Text_DestroyAllSisCanvas,void Text_DestroyAllSisCanvas(int sis_id);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,101,function,Text_DestroyCanvas,void Text_DestroyCanvas(TextCanvas *);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,102,function,Text_InitSisHeap,void Text_InitSisHeap(int size);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/text.h,103,function,Text_DestroySisHeap,void Text_DestroySisHeap();
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,2,define,MEX_H_USEFUL,#define MEX_H_USEFUL
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,6,include,structs.h,"#include ""structs.h"""
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,7,include,datatypes.h,"#include ""datatypes.h"""
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,9,typedef,OSTime,typedef s64 OSTime;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,10,typedef,OSPriority,typedef s32 OSPriority;
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,15,define,OS_PRIORITY_MIN,#define OS_PRIORITY_MIN      0     // Highest possible priority
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,16,define,OS_PRIORITY_MAX,#define OS_PRIORITY_MAX      31    // Lowest possible priority
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,19,define,OS_PRIORITY_IDLE,#define OS_PRIORITY_IDLE     31    // Idle thread (background)
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,20,define,OS_PRIORITY_DEFAULT,#define OS_PRIORITY_DEFAULT  10    // Default thread priority
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,22,define,OS_TRUE,#define OS_TRUE   1
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,23,define,OS_FALSE,#define OS_FALSE  0
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,24,define,OS_THREAD_ATTR_DETACHED,#define OS_THREAD_ATTR_DETACHED  (1u << 0)
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,27,define,OSRoundUp32B,#define OSRoundUp32B(x) (((u32)(x) + 32 - 1) & ~(32 - 1))
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,28,define,OSRoundDown32B,#define OSRoundDown32B(x) (((u32)(x)) & ~(32 - 1))
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,29,define,OSRoundUp512B,#define OSRoundUp512B(x) (((u32)(x) + 512 - 1) & ~(512 - 1)) // using this for card reads
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,30,define,OSRoundDown512B,#define OSRoundDown512B(x) (((u32)(x)) & ~(512 - 1))         // using this for card reads
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,31,define,OSTicksToMilliseconds,#define OSTicksToMilliseconds(ticks) ((ticks) / ((os_info->bus_clock / 4) / 1000))
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,32,define,OSTicksToMicroseconds,#define OSTicksToMicroseconds(ticks) ((ticks) / ((os_info->bus_clock / 4) / 1000000))
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,33,define,MillisecondsSinceTick,#define MillisecondsSinceTick(ticks) ((float)OSTicksToMicroseconds(OSGetTick() - ticks) / 1000) // returns microseconds between tick given and the current tick
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,34,define,BytesToKB,#define BytesToKB(bytes) ((float)bytes / 1000.0)
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,35,define,BytesToMB,#define BytesToMB(bytes) ((float)bytes / 1000000.0)
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,36,define,BitCheck,"#define BitCheck(num, bit) !!((num) & (1 << (bit))) // returns 0 or 1"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,37,define,BitCheck,"#define BitCheck(num, bit) !!((num) & (1 << (bit))) // returns 0 or 1"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,38,define,__FILENAME__,"#define __FILENAME__ (strrchr(__FILE__, '\\') ? strrchr(__FILE__, '\\') + 1 : __FILE__)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,39,define,assert,"#define assert(msg) __assert(__FILENAME__, __LINE__, msg)"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,40,define,divide_roundup,"#define divide_roundup(dividend, divisor) (ceil((float)dividend / (float)divisor))"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,41,define,MTXDegToRad,#define MTXDegToRad(a) ((a) * 0.01745329252f)
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,42,define,MTXRadToDeg,#define MTXRadToDeg(a) ((a) * 57.29577951f)
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,43,define,SYS_BASE_CACHED,#define SYS_BASE_CACHED (0x80000000)
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,44,define,SYS_BASE_UNCACHED,#define SYS_BASE_UNCACHED (0xC0000000)
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,45,define,LOG_ADDR,"#define LOG_ADDR(x) OSReport(""%08x\n"", x)                                 //"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,46,define,MEM_VIRTUAL_TO_PHYSICAL,"#define MEM_VIRTUAL_TO_PHYSICAL(x) (((u32)(x)) & ~SYS_BASE_UNCACHED)      /*!< Cast virtual address to physical address, e.g. 0x8xxxxxxx -> 0x0xxxxxxx */"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,47,define,MEM_PHYSICAL_TO_K0,"#define MEM_PHYSICAL_TO_K0(x) (void *)((u32)(x) + SYS_BASE_CACHED)        /*!< Cast physical address to cached virtual address, e.g. 0x0xxxxxxx -> 0x8xxxxxxx */"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,48,define,_SHIFTL,"#define _SHIFTL(v, s, w) ((u32)(((u32)(v) & ((0x01 << (w)) - 1)) << (s))) // mask the first w bits of v before lshifting"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,49,define,_SHIFTR,"#define _SHIFTR(v, s, w) ((u32)(((u32)(v) >> (s)) & ((0x01 << (w)) - 1))) // rshift v and mask the first w bits afterwards"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,52,define,OS_CONSOLE_RETAIL4,#define OS_CONSOLE_RETAIL4 0x00000004
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,53,define,OS_CONSOLE_RETAIL3,#define OS_CONSOLE_RETAIL3 0x00000003
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,54,define,OS_CONSOLE_RETAIL2,#define OS_CONSOLE_RETAIL2 0x00000002
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,55,define,OS_CONSOLE_RETAIL1,#define OS_CONSOLE_RETAIL1 0x00000001
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,56,define,OS_CONSOLE_DEVHW4,#define OS_CONSOLE_DEVHW4 0x10000007
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,57,define,OS_CONSOLE_DEVHW3,#define OS_CONSOLE_DEVHW3 0x10000006
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,58,define,OS_CONSOLE_DEVHW2,#define OS_CONSOLE_DEVHW2 0x10000005
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,59,define,OS_CONSOLE_DEVHW1,#define OS_CONSOLE_DEVHW1 0x10000004
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,60,define,OS_CONSOLE_MINNOW,#define OS_CONSOLE_MINNOW 0x10000003
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,61,define,OS_CONSOLE_ARTHUR,#define OS_CONSOLE_ARTHUR 0x10000002
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,62,define,OS_CONSOLE_PC_EMULATOR,#define OS_CONSOLE_PC_EMULATOR 0x10000001
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,63,define,OS_CONSOLE_EMULATOR,#define OS_CONSOLE_EMULATOR 0x10000000
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,64,define,OS_CONSOLE_DEVELOPMENT,#define OS_CONSOLE_DEVELOPMENT 0x10000000 // bit mask
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,66,define,CARD_MAX_FILE,#define CARD_MAX_FILE 127
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,67,define,CARD_FILENAME_MAX,#define CARD_FILENAME_MAX 32
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,68,define,CARD_ICON_MAX,#define CARD_ICON_MAX 8
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,69,define,CARD_COMMENT_SIZE,#define CARD_COMMENT_SIZE 64
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,70,define,CARD_WORKAREA_SIZE,#define CARD_WORKAREA_SIZE (5 * 8 * 1024)
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,71,define,CARD_READ_SIZE,#define CARD_READ_SIZE 512
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,72,define,CARD_RESULT_UNLOCKED,#define CARD_RESULT_UNLOCKED 1
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,73,define,CARD_RESULT_READY,#define CARD_RESULT_READY 0
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,74,define,CARD_RESULT_BUSY,#define CARD_RESULT_BUSY -1
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,75,define,CARD_RESULT_WRONGDEVICE,#define CARD_RESULT_WRONGDEVICE -2
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,76,define,CARD_RESULT_NOCARD,#define CARD_RESULT_NOCARD -3
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,77,define,CARD_RESULT_NOFILE,#define CARD_RESULT_NOFILE -4
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,78,define,CARD_RESULT_IOERROR,#define CARD_RESULT_IOERROR -5
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,79,define,CARD_RESULT_BROKEN,#define CARD_RESULT_BROKEN -6
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,80,define,CARD_RESULT_EXIST,#define CARD_RESULT_EXIST -7
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,81,define,CARD_RESULT_NOENT,#define CARD_RESULT_NOENT -8
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,82,define,CARD_RESULT_INSSPACE,#define CARD_RESULT_INSSPACE -9
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,83,define,CARD_RESULT_NOPERM,#define CARD_RESULT_NOPERM -10
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,84,define,CARD_RESULT_LIMIT,#define CARD_RESULT_LIMIT -11
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,85,define,CARD_RESULT_NAMETOOLONG,#define CARD_RESULT_NAMETOOLONG -12
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,86,define,CARD_RESULT_ENCODING,#define CARD_RESULT_ENCODING -13
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,87,define,CARD_RESULT_CANCELED,#define CARD_RESULT_CANCELED -14
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,88,define,CARD_RESULT_FATAL_ERROR,#define CARD_RESULT_FATAL_ERROR -128
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,91,define,PAD_CHAN0_BIT,#define PAD_CHAN0_BIT 0x80000000
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,92,define,PAD_CHAN1_BIT,#define PAD_CHAN1_BIT 0x40000000
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,93,define,PAD_CHAN2_BIT,#define PAD_CHAN2_BIT 0x20000000
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,94,define,PAD_CHAN3_BIT,#define PAD_CHAN3_BIT 0x10000000
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,97,define,SI_CHAN0,#define SI_CHAN0 0
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,98,define,SI_CHAN1,#define SI_CHAN1 1
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,99,define,SI_CHAN2,#define SI_CHAN2 2
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,100,define,SI_CHAN3,#define SI_CHAN3 3
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,102,define,SI_ERROR_UNDER_RUN,#define SI_ERROR_UNDER_RUN 0x0001
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,103,define,SI_ERROR_OVER_RUN,#define SI_ERROR_OVER_RUN 0x0002
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,104,define,SI_ERROR_COLLISION,#define SI_ERROR_COLLISION 0x0004
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,105,define,SI_ERROR_NO_RESPONSE,#define SI_ERROR_NO_RESPONSE 0x0008
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,106,define,SI_ERROR_WRST,#define SI_ERROR_WRST 0x0010
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,107,define,SI_ERROR_RDST,#define SI_ERROR_RDST 0x0020    // nothing is attached
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,108,define,SI_ERROR_UNKNOWN,#define SI_ERROR_UNKNOWN 0x0040 // unknown device is attached
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,109,define,SI_ERROR_BUSY,#define SI_ERROR_BUSY 0x0080    // still detecting
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,114,define,SI_TYPE_MASK,#define SI_TYPE_MASK 0x18000000u
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,115,define,SI_TYPE_N64,#define SI_TYPE_N64 0x00000000u
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,116,define,SI_TYPE_DOLPHIN,#define SI_TYPE_DOLPHIN 0x08000000u
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,117,define,SI_TYPE_GC,#define SI_TYPE_GC SI_TYPE_DOLPHIN
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,120,define,SI_GC_WIRELESS,#define SI_GC_WIRELESS 0x80000000u
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,121,define,SI_GC_NOMOTOR,#define SI_GC_NOMOTOR 0x20000000u  // no rumble motor
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,122,define,SI_GC_STANDARD,#define SI_GC_STANDARD 0x01000000u // dolphin standard controller
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,125,define,SI_WIRELESS_RECEIVED,#define SI_WIRELESS_RECEIVED 0x40000000u // 0: no wireless unit
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,126,define,SI_WIRELESS_IR,#define SI_WIRELESS_IR 0x04000000u       // 0: IR  1: RF
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,127,define,SI_WIRELESS_STATE,#define SI_WIRELESS_STATE 0x02000000u    // 0: variable  1: fixed
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,128,define,SI_WIRELESS_ORIGIN,#define SI_WIRELESS_ORIGIN 0x00200000u   // 0: invalid  1: valid
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,129,define,SI_WIRELESS_FIX_ID,#define SI_WIRELESS_FIX_ID 0x00100000u   // 0: not fixed  1: fixed
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,130,define,SI_WIRELESS_TYPE,#define SI_WIRELESS_TYPE 0x000f0000u
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,131,define,SI_WIRELESS_LITE_MASK,#define SI_WIRELESS_LITE_MASK 0x000c0000u // 0: normal 1: lite controller
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,132,define,SI_WIRELESS_LITE,#define SI_WIRELESS_LITE 0x00040000u      // 0: normal 1: lite controller
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,133,define,SI_WIRELESS_CONT_MASK,#define SI_WIRELESS_CONT_MASK 0x00080000u // 0: non-controller 1: non-controller
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,134,define,SI_WIRELESS_CONT,#define SI_WIRELESS_CONT 0x00000000u
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,135,define,SI_WIRELESS_ID,#define SI_WIRELESS_ID 0x00c0ff00u
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,136,define,SI_WIRELESS_TYPE_ID,#define SI_WIRELESS_TYPE_ID (SI_WIRELESS_TYPE | SI_WIRELESS_ID)
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,138,define,SI_N64_CONTROLLER,#define SI_N64_CONTROLLER (SI_TYPE_N64 | 0x05000000)
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,139,define,SI_N64_MIC,#define SI_N64_MIC (SI_TYPE_N64 | 0x00010000)
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,140,define,SI_N64_KEYBOARD,#define SI_N64_KEYBOARD (SI_TYPE_N64 | 0x00020000)
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,141,define,SI_N64_MOUSE,#define SI_N64_MOUSE (SI_TYPE_N64 | 0x02000000)
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,142,define,SI_GBA,#define SI_GBA (SI_TYPE_N64 | 0x00040000)
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,143,define,SI_GC_CONTROLLER,#define SI_GC_CONTROLLER (SI_TYPE_GC | SI_GC_STANDARD)
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,144,define,SI_GC_RECEIVER,#define SI_GC_RECEIVER (SI_TYPE_GC | SI_GC_WIRELESS)
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,145,define,SI_GC_WAVEBIRD,#define SI_GC_WAVEBIRD (SI_TYPE_GC | SI_GC_WIRELESS | SI_GC_STANDARD | SI_WIRELESS_STATE | SI_WIRELESS_FIX_ID)
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,146,define,SI_GC_KEYBOARD,#define SI_GC_KEYBOARD (SI_TYPE_GC | 0x00200000)
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,147,define,SI_GC_STEERING,#define SI_GC_STEERING (SI_TYPE_GC | 0x00000000)
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,150,define,VI_XFBMODE_SF,#define VI_XFBMODE_SF 0
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,151,define,VI_XFBMODE_DF,#define VI_XFBMODE_DF 1
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,152,define,VI_MAX_WIDTH_NTSC,#define VI_MAX_WIDTH_NTSC 720
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,153,define,VI_MAX_HEIGHT_NTSC,#define VI_MAX_HEIGHT_NTSC 480
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,154,define,VI_MAX_WIDTH_PAL,#define VI_MAX_WIDTH_PAL 720
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,155,define,VI_MAX_HEIGHT_PAL,#define VI_MAX_HEIGHT_PAL 576
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,156,define,VI_MAX_WIDTH_MPAL,#define VI_MAX_WIDTH_MPAL 720
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/useful.h,157,define,VI_MAX_HEIGHT_MPAL,#define VI_MAX_HEIGHT_MPAL 480
